t,gt_x,gt_y,odom_x,odom_y,ekf_x,ekf_y,ekf_theta,Pxx,Pxy,Pxt,Pyy,Pyt,Ptt,lambda_min,warn
10.1,4.89309,0.9,4.87829,0.886003,4.95515,0.904812,-0.0195578,0.00231834,-1.7002e-05,6.55418e-06,0.00123671,0.000512284,0.000468871,182138,0
10.12,4.90309,0.9,4.88904,0.885717,4.9659,0.904601,-0.0217368,0.00235171,-1.74754e-05,6.65666e-06,0.0012478,0.000517591,0.000471614,182013,0
10.14,4.91309,0.9,4.89922,0.885439,4.9759,0.904956,-0.0205893,0.00223378,-1.63725e-05,6.48992e-06,0.0012079,0.000498155,0.000460876,182013,0
10.16,4.92309,0.9,4.90859,0.885194,4.98527,0.904763,-0.0190413,0.00225962,-1.67469e-05,6.58263e-06,0.00121728,0.00050273,0.000463613,182013,0
10.18,4.93309,0.9,4.91907,0.884929,4.99575,0.904564,-0.0193695,0.00229143,-1.71822e-05,6.67905e-06,0.00122788,0.000507851,0.000466354,182013,0
10.2,4.94309,0.9,4.92876,0.884688,5.00545,0.904376,-0.0197499,0.00231898,-1.75549e-05,6.77063e-06,0.00123778,0.00051264,0.0004691,182013,0
10.22,4.95309,0.9,4.93891,0.88443,5.01581,0.90474,-0.0213239,0.00220483,-1.64108e-05,6.59048e-06,0.00119856,0.000493564,0.000458566,181974,0
10.24,4.96309,0.9,4.94891,0.884163,5.02581,0.904527,-0.0216995,0.00223401,-1.68608e-05,6.69223e-06,0.00120849,0.000498411,0.000461306,181974,0
10.26,4.97309,0.9,4.9591,0.883894,5.03601,0.904306,-0.0207631,0.00226424,-1.73373e-05,6.79831e-06,0.00121872,0.000503377,0.000464051,181974,0
10.28,4.98309,0.9,4.96899,0.883639,5.0459,0.9041,-0.0205059,0.00229281,-1.77589e-05,6.8977e-06,0.00122873,0.000508233,0.000466801,181974,0
10.3,4.99309,0.9,4.97945,0.883373,5.05635,0.903886,-0.0205186,0.00232447,-1.82261e-05,7.00194e-06,0.00123942,0.000513384,0.000469556,181974,0
10.32,5.00309,0.9,4.99003,0.883106,5.06766,0.904228,-0.0197838,0.00221211,-1.70775e-05,6.82049e-06,0.00120052,0.000494456,0.000458998,177325,0
10.34,5.01309,0.9,5.00013,0.882849,5.07776,0.904028,-0.0198347,0.00224183,-1.74968e-05,6.91635e-06,0.00121056,0.000499356,0.000461747,177325,0
10.36,5.02309,0.9,5.01047,0.882586,5.0881,0.903823,-0.0192685,0.00227283,-1.79369e-05,7.01521e-06,0.00122095,0.000504397,0.0004645,177325,0
10.38,5.03309,0.9,5.02079,0.882319,5.09842,0.903624,-0.0207248,0.00230376,-1.83592e-05,7.11187e-06,0.00123142,0.000509463,0.000467259,177325,0
10.4,5.04309,0.9,5.03108,0.882043,5.10872,0.90341,-0.0212311,0.00233455,-1.88144e-05,7.21595e-06,0.00124198,0.00051455,0.000470023,177325,0
10.42,5.05309,0.9,5.04061,0.881784,5.11847,0.903855,-0.0208405,0.00221521,-1.75221e-05,7.0183e-06,0.00120184,0.000495051,0.00045943,177306,0
10.44,5.06309,0.9,5.05073,0.881501,5.12859,0.903644,-0.0223915,0.00224506,-1.79677e-05,7.11957e-06,0.00121193,0.000499972,0.000462187,177306,0
10.46,5.07309,0.9,5.06174,0.881183,5.1396,0.903397,-0.0226585,0.00227993,-1.85456e-05,7.23791e-06,0.00122301,0.000505333,0.000464949,177306,0
10.48,5.08309,0.9,5.07205,0.880883,5.14992,0.903164,-0.0229392,0.00231081,-1.90514e-05,7.35104e-06,0.0012335,0.000510404,0.000467716,177306,0
10.5,5.09309,0.9,5.0819,0.880594,5.15977,0.902937,-0.0230361,0.0023392,-1.95138e-05,7.46136e-06,0.00124362,0.000515294,0.000470489,177306,0
10.52,5.10309,0.9,5.09162,0.8803,5.16963,0.903322,-0.0243392,0.0022203,-1.82126e-05,7.26416e-06,0.00120356,0.000495829,0.000459872,177355,0
10.54,5.11309,0.9,5.10189,0.879975,5.1799,0.903072,-0.0254272,0.00225094,-1.87587e-05,7.38365e-06,0.00121381,0.000500824,0.000462638,177355,0
10.56,5.12309,0.9,5.11187,0.879656,5.18987,0.902818,-0.0249739,0.00227999,-1.92954e-05,7.50567e-06,0.00122387,0.000505718,0.000465408,177355,0
10.58,5.13309,0.9,5.12151,0.879344,5.19952,0.902577,-0.026145,0.00230725,-1.9781e-05,7.62247e-06,0.00123368,0.000510485,0.000468184,177355,0
10.6,5.14309,0.9,5.13174,0.879006,5.20975,0.902309,-0.0262906,0.00233768,-2.03608e-05,7.75255e-06,0.0012442,0.00051556,0.000470966,177355,0
10.62,5.15309,0.9,5.14138,0.878688,5.22008,0.902812,-0.0255846,0.00221861,-1.90452e-05,7.55858e-06,0.00120403,0.000496046,0.000460337,172612,0
10.64,5.16309,0.9,5.15116,0.878365,5.22987,0.902561,-0.0258556,0.00224661,-1.95623e-05,7.67858e-06,0.0012138,0.000500826,0.000463111,172612,0
10.66,5.17309,0.9,5.1616,0.878012,5.24031,0.902291,-0.0270706,0.0022782,-2.01625e-05,7.8085e-06,0.00122433,0.000505941,0.00046589,172612,0
10.68,5.18309,0.9,5.17134,0.877681,5.25005,0.902027,-0.0261413,0.002306,-2.07042e-05,7.93638e-06,0.00123425,0.000510765,0.000468675,172612,0
10.7,5.19309,0.9,5.18196,0.877319,5.26067,0.90175,-0.0264723,0.00233859,-2.13287e-05,8.07157e-06,0.00124517,0.000516029,0.000471465,172612,0
10.72,5.20309,0.9,5.19268,0.876943,5.27137,0.902188,-0.0263793,0.00222531,-2.00572e-05,7.88045e-06,0.00120601,0.000496975,0.000460819,172548,0
10.74,5.21309,0.9,5.20258,0.876591,5.28127,0.901927,-0.0271019,0.00225394,-2.06033e-05,8.00586e-06,0.00121591,0.000501818,0.000463601,172548,0
10.76,5.22309,0.9,5.21252,0.876235,5.29121,0.901657,-0.0269185,0.0022828,-2.11695e-05,8.13599e-06,0.00122596,0.000506713,0.000466389,172548,0
10.78,5.23309,0.9,5.22284,0.875862,5.30153,0.901379,-0.0276158,0.00231374,-2.17762e-05,8.27089e-06,0.00123649,0.000511817,0.000469182,172548,0
10.8,5.24309,0.9,5.23265,0.875513,5.31135,0.901108,-0.0270968,0.0023419,-2.23328e-05,8.40344e-06,0.00124661,0.000516715,0.00047198,172548,0
10.82,5.25309,0.9,5.24248,0.875174,5.32098,0.90164,-0.0261853,0.00222328,-2.08688e-05,8.19268e-06,0.00120645,0.000497202,0.00046131,172517,0
10.84,5.26309,0.9,5.25171,0.874855,5.33022,0.901398,-0.0266233,0.00224843,-2.13307e-05,8.30951e-06,0.00121568,0.000501744,0.000464101,172517,0
10.86,5.27309,0.9,5.26142,0.874517,5.33993,0.90114,-0.0267575,0.00227608,-2.18551e-05,8.43499e-06,0.00122549,0.000506542,0.000466897,172517,0
10.88,5.28309,0.9,5.27194,0.874146,5.35046,0.900858,-0.0273239,0.00230815,-2.24804e-05,8.57204e-06,0.00123623,0.000511749,0.000469698,172517,0
10.9,5.29309,0.9,5.28157,0.873806,5.36009,0.900595,-0.0271138,0.00233536,-2.30056e-05,8.70134e-06,0.00124616,0.000516571,0.000472505,172517,0
10.92,5.30309,0.9,5.29165,0.87345,5.37085,0.901091,-0.026079,0.00221887,-2.15139e-05,8.48195e-06,0.00120628,0.000497187,0.000461833,167484,0
10.94,5.31309,0.9,5.30161,0.8731,5.3808,0.900831,-0.025951,0.0022478,-2.20536e-05,8.60746e-06,0.00121624,0.000502074,0.000464632,167484,0
10.96,5.32309,0.9,5.3116,0.872751,5.3908,0.900571,-0.0253846,0.00227694,-2.25924e-05,8.73368e-06,0.00122635,0.000507011,0.000467436,167484,0
10.98,5.33309,0.9,5.32203,0.872393,5.40123,0.900306,-0.0248727,0.00230849,-2.31666e-05,8.86328e-06,0.001237,0.000512185,0.000470246,167484,0
11,5.34309,0.9,5.33252,0.872028,5.41172,0.900046,-0.0264367,0.00234035,-2.37313e-05,8.99188e-06,0.00124781,0.000517419,0.000473061,167484,0
11.02,5.35309,0.9,5.34291,0.871659,5.42212,0.899771,-0.0261205,0.00237172,-2.43233e-05,9.12797e-06,0.00125865,0.000522644,0.000475882,167484,0
11.04,5.36309,0.9,5.35305,0.871304,5.43279,0.900396,-0.0249486,0.00225111,-2.26609e-05,8.88541e-06,0.00121793,0.000502826,0.000464968,162804,0
11.06,5.37309,0.9,5.36313,0.870952,5.44287,0.900145,-0.0253903,0.00228072,-2.31825e-05,9.00832e-06,0.00122814,0.000507812,0.000467781,162804,0
11.08,5.38309,0.9,5.37244,0.87063,5.45219,0.899908,-0.0243968,0.00230629,-2.36267e-05,9.12496e-06,0.00123765,0.000512469,0.000470598,162804,0
11.1,5.39309,0.9,5.38235,0.870291,5.4621,0.899666,-0.0245559,0.00233498,-2.41111e-05,9.24488e-06,0.00124787,0.000517439,0.000473421,162804,0
11.12,5.40309,0.9,5.39213,0.869954,5.47284,0.900187,-0.024325,0.00221692,-2.24211e-05,8.98536e-06,0.00120756,0.000497857,0.000462718,162791,0
11.14,5.41309,0.9,5.40222,0.869609,5.48294,0.899941,-0.0235271,0.0022466,-2.29289e-05,9.10501e-06,0.00121768,0.000502825,0.000465533,162791,0
11.16,5.42309,0.9,5.41246,0.869257,5.49319,0.8997,-0.0246711,0.00227713,-2.34314e-05,9.2234e-06,0.00122805,0.000507898,0.000468353,162791,0
11.18,5.43309,0.9,5.42233,0.868914,5.50306,0.899457,-0.0243471,0.00230558,-2.39177e-05,9.34366e-06,0.00123814,0.000512825,0.000471179,162791,0
11.2,5.44309,0.9,5.43252,0.868568,5.51326,0.899208,-0.0229434,0.00233582,-2.44301e-05,9.46697e-06,0.00124867,0.000517939,0.000474011,162791,0
11.22,5.45309,0.9,5.44267,0.868229,5.52399,0.899724,-0.0227625,0.00221966,-2.271e-05,9.19189e-06,0.00120867,0.000498497,0.000463286,162684,0
11.24,5.46309,0.9,5.45326,0.867877,5.53459,0.899483,-0.022194,0.00225212,-2.323e-05,9.30982e-06,0.0012193,0.000503706,0.000466109,162684,0
11.26,5.47309,0.9,5.46379,0.86753,5.54512,0.899249,-0.0210354,0.00228421,-2.37253e-05,9.42504e-06,0.00122998,0.00050892,0.000468937,162684,0
11.28,5.48309,0.9,5.47397,0.867198,5.5553,0.899035,-0.0207514,0.00231438,-2.41539e-05,9.53191e-06,0.00124041,0.000514006,0.000471771,162684,0
11.3,5.49309,0.9,5.48394,0.866879,5.56527,0.898828,-0.0197419,0.00234337,-2.45532e-05,9.63598e-06,0.00125071,0.000519023,0.000474611,162684,0
11.32,5.50309,0.9,5.49448,0.866544,5.57582,0.89862,-0.0204365,0.00237557,-2.4978e-05,9.74137e-06,0.00126173,0.000524348,0.000477456,162684,0
11.34,5.51309,0.9,5.50466,0.866216,5.58564,0.899175,-0.0200452,0.00225471,-2.3116e-05,9.4357e-06,0.00122082,0.000504432,0.000466478,162737,0
11.36,5.52309,0.9,5.51522,0.865878,5.5962,0.898963,-0.0193668,0.00228699,-2.35555e-05,9.54088e-06,0.00123154,0.000509669,0.000469314,162737,0
11.38,5.53309,0.9,5.52457,0.865584,5.60555,0.898782,-0.0190458,0.00231277,-2.38724e-05,9.6324e-06,0.00124112,0.000514373,0.000472156,162737,0
11.4,5.54309,0.9,5.53498,0.86526,5.61597,0.898584,-0.0188526,0.00234421,-2.42679e-05,9.73262e-06,0.0012519,0.000519609,0.000475003,162737,0
11.42,5.55309,0.9,5.54545,0.864934,5.62644,0.898387,-0.0189268,0.00237597,-2.46611e-05,9.83303e-06,0.00126284,0.000524905,0.000477856,162737,0
11.44,5.56309,0.9,5.55491,0.864638,5.63597,0.898958,-0.0186217,0.00225126,-2.27348e-05,9.50325e-06,0.00122113,0.000504617,0.000466859,160386,0
11.46,5.57309,0.9,5.56467,0.864326,5.64573,0.898777,-0.0197973,0.00227913,-2.30685e-05,9.59455e-06,0.00123103,0.000509486,0.000469703,160386,0
11.48,5.58309,0.9,5.57532,0.863983,5.65639,0.898566,-0.0191644,0.00231197,-2.35078e-05,9.70025e-06,0.00124196,0.000514812,0.000472552,160386,0
11.5,5.59309,0.9,5.58593,0.863642,5.667,0.898362,-0.0190306,0.00234454,-2.39232e-05,9.80302e-06,0.00125295,0.00052015,0.000475408,160386,0
11.52,5.60309,0.9,5.59591,0.863323,5.67698,0.898172,-0.0180174,0.0023736,-2.42787e-05,9.90006e-06,0.00126339,0.000525222,0.000478268,160386,0
11.54,5.61309,0.9,5.60636,0.862995,5.68747,0.898749,-0.0176141,0.0022545,-2.24463e-05,9.56497e-06,0.00122264,0.000505373,0.000467259,158025,0
11.56,5.62309,0.9,5.61612,0.862687,5.69723,0.898577,-0.017768,0.00228241,-2.27567e-05,9.65188e-06,0.00123256,0.000510254,0.00047011,158025,0
11.58,5.63309,0.9,5.62573,0.862385,5.70684,0.898406,-0.0173678,0.0023095,-2.30575e-05,9.73878e-06,0.00124242,0.000515094,0.000472968,158025,0
11.6,5.64309,0.9,5.63552,0.862079,5.71663,0.898236,-0.0174821,0.00233756,-2.33609e-05,9.82591e-06,0.00125256,0.000520053,0.00047583,158025,0
11.62,5.65309,0.9,5.64551,0.86177,5.72662,0.898061,-0.0165915,0.00236667,-2.368e-05,9.91578e-06,0.00126301,0.000525137,0.000478699,158025,0
11.64,5.66309,0.9,5.65568,0.861457,5.73662,0.898632,-0.0168397,0.00224689,-2.18524e-05,9.56429e-06,0.001222,0.00050517,0.000467688,158002,0
11.66,5.67309,0.9,5.66551,0.86115,5.74645,0.898466,-0.0170908,0.00227514,-2.21497e-05,9.64827e-06,0.00123199,0.000510089,0.000470547,158002,0
11.68,5.68309,0.9,5.67524,0.860843,5.75618,0.8983,-0.0172906,0.0023029,-2.24445e-05,9.73321e-06,0.00124197,0.000514997,0.000473412,158002,0
11.7,5.69309,0.9,5.68514,0.860528,5.76608,0.898129,-0.017629,0.00233154,-2.27543e-05,9.82098e-06,0.00125223,0.000520015,0.000476282,158002,0
11.72,5.70309,0.9,5.69532,0.860205,5.77626,0.897949,-0.0172763,0.00236168,-2.30915e-05,9.91324e-06,0.00126287,0.000525198,0.000479158,158002,0
11.74,5.71309,0.9,5.70472,0.859911,5.78557,0.898609,-0.0161238,0.00223842,-2.12845e-05,9.55235e-06,0.00122109,0.000504872,0.000468141,157996,0
11.76,5.72309,0.9,5.71395,0.859624,5.7948,0.898461,-0.016297,0.00226359,-2.15264e-05,9.62863e-06,0.00123046,0.00050952,0.000471007,157996,0
11.78,5.73309,0.9,5.72392,0.859309,5.80477,0.898298,-0.0172073,0.00229261,-2.18197e-05,9.71183e-06,0.00124068,0.000514546,0.000473879,157996,0
11.8,5.74309,0.9,5.73357,0.859,5.81443,0.898132,-0.0171103,0.00231993,-2.21098e-05,9.79726e-06,0.00125067,0.000519454,0.000476757,157996,0
11.82,5.75309,0.9,5.74365,0.858681,5.82451,0.897959,-0.0165393,0.00234955,-2.24272e-05,9.88631e-06,0.0012612,0.000524599,0.000479641,157962,0
11.84,5.76309,0.9,5.7525,0.858402,5.83287,0.898572,-0.0162318,0.00222503,-2.06419e-05,9.51403e-06,0.00121898,0.000504068,0.000468635,157962,0
11.86,5.77309,0.9,5.76246,0.858088,5.84284,0.89841,-0.017032,0.00225403,-2.09353e-05,9.59643e-06,0.00122909,0.000509068,0.000471509,157962,0
11.88,5.78309,0.9,5.77203,0.857786,5.85241,0.898247,-0.0169306,0.00228088,-2.12173e-05,9.67989e-06,0.00123887,0.00051391,0.000474389,157962,0
11.9,5.79309,0.9,5.78179,0.857473,5.86217,0.898082,-0.0181497,0.00230879,-2.15095e-05,9.76503e-06,0.00124896,0.000518878,0.000477274,157962,0
11.92,5.80309,0.9,5.79128,0.857162,5.87217,0.898708,-0.017791,0.00219239,-1.99125e-05,9.40863e-06,0.00120828,0.000499093,0.00046649,155602,0
11.94,5.81309,0.9,5.80196,0.856806,5.88286,0.898517,-0.0186175,0.00222539,-2.03032e-05,9.50388e-06,0.00121901,0.000504407,0.000469366,155602,0
11.96,5.82309,0.9,5.81186,0.856471,5.89276,0.898333,-0.0189059,0.00225404,-2.06486e-05,9.59704e-06,0.00122906,0.000509387,0.000472248,155602,0
11.98,5.83309,0.9,5.82152,0.85614,5.90243,0.89815,-0.0195007,0.00228142,-2.09796e-05,9.69003e-06,0.00123896,0.000514288,0.000475135,155602,0
12,5.84309,0.9,5.83182,0.855782,5.91272,0.897949,-0.019832,0.00231222,-2.13761e-05,9.79224e-06,0.00124962,0.000519522,0.000478029,155602,0
12.02,5.85309,0.9,5.84116,0.855457,5.92207,0.897764,-0.019561,0.00233798,-2.16982e-05,9.88775e-06,0.00125938,0.000524336,0.000480928,155602,0
12.04,5.86309,0.9,5.85129,0.855101,5.93188,0.89839,-0.018527,0.00222144,-2.01461e-05,9.53194e-06,0.00121858,0.000504439,0.00046991,153238,0
12.06,5.87309,0.9,5.86107,0.854751,5.94166,0.898209,-0.0190097,0.00224945,-2.04796e-05,9.62381e-06,0.00122851,0.000509372,0.000472799,153238,0
12.08,5.88309,0.9,5.87137,0.854387,5.95197,0.898013,-0.0177849,0.00228029,-2.08659e-05,9.7232e-06,0.00123907,0.000514585,0.000475694,153238,0
12.1,5.89309,0.9,5.88127,0.854046,5.96187,0.897837,-0.0178995,0.00230892,-2.11873e-05,9.81381e-06,0.00124932,0.000519639,0.000478594,153238,0
12.12,5.90309,0.9,5.89108,0.85372,5.97195,0.898458,-0.0155737,0.00219418,-1.96386e-05,9.45137e-06,0.00120892,0.000499964,0.00046777,153199,0
12.14,5.91309,0.9,5.90122,0.853394,5.9821,0.8983,-0.0152282,0.00222417,-1.993e-05,9.53196e-06,0.00121913,0.000505048,0.00047066,153199,0
12.16,5.92309,0.9,5.91104,0.85308,5.99192,0.898151,-0.0152703,0.00225237,-2.01895e-05,9.60904e-06,0.0012291,0.000510009,0.000473557,153199,0
12.18,5.93309,0.9,5.92147,0.852743,6.00236,0.897991,-0.0158243,0.00228395,-2.04893e-05,9.69129e-06,0.00123981,0.000515296,0.00047646,153199,0
12.2,5.94309,0.9,5.93137,0.852423,6.01226,0.897835,-0.0153513,0.00231255,-2.07646e-05,9.77274e-06,0.00125006,0.00052036,0.000479368,153199,0
12.22,5.95309,0.9,5.94102,0.852116,6.02183,0.898438,-0.0143116,0.00219655,-1.91855e-05,9.3946e-06,0.00120945,0.000500568,0.00046851,153182,0
12.24,5.96309,0.9,5.95046,0.851812,6.03128,0.898303,-0.0156509,0.00222281,-1.94042e-05,9.46456e-06,0.00121895,0.000505333,0.000471409,153182,0
12.26,5.97309,0.9,5.96029,0.851487,6.04111,0.898149,-0.0160918,0.00225106,-1.96749e-05,9.54376e-06,0.00122894,0.00051031,0.000474313,153182,0
12.28,5.98309,0.9,5.97062,0.851146,6.05145,0.897983,-0.0155501,0.00228207,-1.99895e-05,9.62941e-06,0.00123955,0.000515561,0.000477223,153182,0
12.3,5.99309,0.9,5.98089,0.850804,6.06172,0.897823,-0.0166274,0.0023127,-2.02839e-05,9.71244e-06,0.0012502,0.000520814,0.000480139,153182,0
12.32,6.00309,0.9,5.99188,0.850439,6.07271,0.89764,-0.0152795,0.00234749,-2.06593e-05,9.80714e-06,0.00126172,0.000526451,0.000483061,153182,0
12.34,6.01309,0.9,6.00226,0.850098,6.0823,0.898262,-0.0154774,0.00223122,-1.9112e-05,9.42377e-06,0.001221,0.000506544,0.00047195,153162,0
12.36,6.02309,0.9,6.01229,0.849766,6.09233,0.898106,-0.0153098,0.00226054,-1.93919e-05,9.50371e-06,0.00123121,0.000511625,0.000474861,153162,0
12.38,6.03309,0.9,6.02251,0.849427,6.10256,0.89795,-0.0147969,0.00229096,-1.96795e-05,9.58485e-06,0.00124174,0.000516836,0.000477778,153162,0
12.4,6.04309,0.9,6.0329,0.849081,6.11295,0.897796,-0.0152267,0.00232226,-1.99629e-05,9.66512e-06,0.00125254,0.000522157,0.000480702,153162,0
12.42,6.05309,0.9,6.04344,0.848726,6.1235,0.897635,-0.015332,0.00235445,-2.02664e-05,9.74922e-06,0.00126361,0.000527588,0.000483631,153162,0
12.44,6.06309,0.9,6.05348,0.848393,6.13252,0.898248,-0.0151327,0.00223546,-1.87317e-05,9.36166e-06,0.00122241,0.000507444,0.000472479,153154,0
12.46,6.07309,0.9,6.06304,0.848079,6.14208,0.898103,-0.0156733,0.00226232,-1.89745e-05,9.43671e-06,0.00123217,0.000512315,0.000475398,153154,0
12.48,6.08309,0.9,6.07365,0.847722,6.15269,0.897937,-0.0165415,0.00229487,-1.92985e-05,9.52251e-06,0.0012431,0.000517716,0.000478322,153154,0
12.5,6.09309,0.9,6.08369,0.847377,6.16274,0.89777,-0.0172867,0.00232428,-1.96024e-05,9.60882e-06,0.00125356,0.000522883,0.000481252,153154,0
12.52,6.10309,0.9,6.09384,0.847021,6.17289,0.897595,-0.0176637,0.0023543,-1.99311e-05,9.70023e-06,0.00126424,0.000528137,0.000484189,153154,0
12.54,6.11309,0.9,6.10384,0.846672,6.18296,0.898258,-0.0166411,0.00223505,-1.84795e-05,9.32244e-06,0.00122294,0.000507935,0.000473014,145895,0
12.56,6.12309,0.9,6.1137,0.846331,6.19283,0.898094,-0.0165231,0.0022635,-1.87766e-05,9.40678e-06,0.00123302,0.000512957,0.000475939,145895,0
12.58,6.13309,0.9,6.12343,0.845994,6.20256,0.897933,-0.0165788,0.00229124,-1.90602e-05,9.4901e-06,0.00124306,0.00051795,0.00047887,145895,0
12.6,6.14309,0.9,6.13374,0.845637,6.21288,0.897762,-0.0165053,0.00232217,-1.93855e-05,9.57889e-06,0.00125381,0.000523258,0.000481808,145895,0
12.62,6.15309,0.9,6.14415,0.845276,6.22329,0.89759,-0.016888,0.00235357,-1.97133e-05,9.66858e-06,0.00126476,0.000528643,0.000484751,145895,0
12.64,6.16309,0.9,6.15436,0.844919,6.23381,0.898186,-0.0164055,0.00223561,-1.82803e-05,9.28882e-06,0.00122365,0.000508514,0.000473554,143347,0
12.66,6.17309,0.9,6.16449,0.844564,6.24396,0.89802,-0.016398,0.00226554,-1.85917e-05,9.37432e-06,0.00123402,0.000513676,0.000476486,143347,0
12.68,6.18309,0.9,6.17485,0.844209,6.25432,0.89785,-0.0151045,0.0022967,-1.89173e-05,9.46208e-06,0.00124473,0.000518979,0.000479424,143347,0
12.7,6.19309,0.9,6.18434,0.843887,6.26381,0.897707,-0.015602,0.00232317,-1.91523e-05,9.53766e-06,0.00125462,0.000523898,0.000482368,143347,0
12.72,6.20309,0.9,6.19444,0.843545,6.27392,0.897549,-0.0149637,0.00235292,-1.94368e-05,9.62068e-06,0.00126527,0.000529148,0.000485318,143347,0
12.74,6.21309,0.9,6.20491,0.843191,6.28463,0.898194,-0.0150155,0.00223645,-1.79981e-05,9.23364e-06,0.00122438,0.000509109,0.000474098,143322,0
12.76,6.22309,0.9,6.2146,0.842865,6.29433,0.898048,-0.0140129,0.00226401,-1.82475e-05,9.30938e-06,0.0012343,0.00051407,0.000477037,143322,0
12.78,6.23309,0.9,6.22461,0.84254,6.30434,0.897908,-0.012855,0.00229322,-1.84908e-05,9.38305e-06,0.00124465,0.000519213,0.000479982,143322,0
12.8,6.24309,0.9,6.23507,0.842207,6.31481,0.897773,-0.0125495,0.00232496,-1.873e-05,9.45446e-06,0.00125557,0.00052461,0.000482933,143322,0
12.82,6.25309,0.9,6.24421,0.841916,6.32395,0.897658,-0.012755,0.0023497,-1.88933e-05,9.51678e-06,0.00126522,0.000529406,0.000485891,143322,0
12.84,6.26309,0.9,6.25499,0.841573,6.33461,0.898231,-0.0122694,0.00223539,-1.7468e-05,9.12225e-06,0.00122464,0.000509502,0.000474655,143312,0
12.86,6.27309,0.9,6.26499,0.841256,6.34462,0.898108,-0.0120468,0.00226461,-1.7672e-05,9.18718e-06,0.00123489,0.000514621,0.0004776,143312,0
12.88,6.28309,0.9,6.27498,0.840938,6.35461,0.897988,-0.012504,0.0022937,-1.78681e-05,9.25132e-06,0.00124522,0.000519762,0.000480552,143312,0
12.9,6.29309,0.9,6.28502,0.840616,6.36466,0.897862,-0.0125175,0.00232312,-1.80771e-05,9.31844e-06,0.00125572,0.000524967,0.00048351,143312,0
12.92,6.30309,0.9,6.29496,0.840298,6.37476,0.898483,-0.0118727,0.0022074,-1.66938e-05,8.92635e-06,0.00121498,0.000505024,0.000472462,143301,0
12.94,6.31309,0.9,6.30488,0.839982,6.38468,0.898365,-0.0116764,0.00223613,-1.68864e-05,8.98849e-06,0.00122505,0.000510078,0.000475409,143301,0
12.96,6.32309,0.9,6.31543,0.839651,6.39523,0.898242,-0.0105525,0.00226836,-1.71043e-05,9.05363e-06,0.00123587,0.000515466,0.000478361,143301,0
12.98,6.33309,0.9,6.3254,0.839346,6.40521,0.898137,-0.0088612,0.00229739,-1.72656e-05,9.11059e-06,0.00124621,0.000520614,0.00048132,143301,0
13,6.34309,0.9,6.33526,0.839054,6.41507,0.89805,-0.00721515,0.00232583,-1.73818e-05,9.15931e-06,0.00125653,0.000525744,0.000484285,143301,0
13.02,6.35309,0.9,6.34515,0.838777,6.42497,0.897978,-0.00582607,0.00235442,-1.74596e-05,9.20056e-06,0.00126698,0.000530921,0.000487256,143301,0
13.04,6.36309,0.9,6.35557,0.83849,6.43607,0.898572,-0.0056658,0.00223751,-1.59683e-05,8.77383e-06,0.0012259,0.000510754,0.000475954,138562,0
13.06,6.37309,0.9,6.36596,0.838201,6.44647,0.898513,-0.0059452,0.00226884,-1.60242e-05,8.80823e-06,0.00123657,0.000516076,0.000478914,138562,0
13.08,6.38309,0.9,6.37514,0.837948,6.45565,0.898458,-0.00518931,0.00229375,-1.6063e-05,8.84076e-06,0.00124609,0.000520853,0.000481879,138562,0
13.1,6.39309,0.9,6.38507,0.837679,6.46558,0.898407,-0.00489102,0.00232254,-1.60975e-05,8.87201e-06,0.00125648,0.000526024,0.00048485,138562,0
13.12,6.40309,0.9,6.39452,0.837424,6.47504,0.89836,-0.00486335,0.00234884,-1.61177e-05,8.90088e-06,0.00126648,0.000530998,0.000487828,138562,0
13.14,6.41309,0.9,6.40403,0.837168,6.48512,0.898904,-0.00429568,0.00222768,-1.47192e-05,8.47308e-06,0.0012245,0.0005104,0.000476515,138548,0
13.16,6.42309,0.9,6.414,0.836898,6.49509,0.898862,-0.0043457,0.00225669,-1.47372e-05,8.49961e-06,0.00123472,0.000515529,0.000479481,138548,0
13.18,6.43309,0.9,6.42407,0.836622,6.50517,0.898818,-0.00494997,0.00228628,-1.47574e-05,8.52675e-06,0.00124517,0.000520745,0.000482453,138548,0
13.2,6.44309,0.9,6.43428,0.836339,6.51538,0.898767,-0.00430926,0.00231658,-1.47937e-05,8.5573e-06,0.00125585,0.000526058,0.000485431,138548,0
13.22,6.45309,0.9,6.44409,0.836061,6.526,0.899282,-0.00464104,0.00220096,-1.35264e-05,8.14109e-06,0.00121496,0.000506001,0.000474321,138529,0
13.24,6.46309,0.9,6.45396,0.835778,6.53588,0.899236,-0.00495874,0.00222944,-1.35548e-05,8.16868e-06,0.001225,0.000511061,0.000477287,138529,0
13.26,6.47309,0.9,6.46384,0.835501,6.54576,0.899187,-0.00321047,0.00225798,-1.35903e-05,8.19796e-06,0.00123515,0.00051616,0.00048026,138529,0
13.28,6.48309,0.9,6.47401,0.835224,6.55593,0.899155,-0.00319031,0.00228809,-1.35865e-05,8.21955e-06,0.0012457,0.000521432,0.000483238,138529,0
13.3,6.49309,0.9,6.48452,0.834933,6.56644,0.899121,-0.00426629,0.00232005,-1.35845e-05,8.24166e-06,0.00125671,0.000526901,0.000486223,138529,0
13.32,6.50309,0.9,6.49493,0.834633,6.57778,0.899689,-0.00515348,0.00220728,-1.24344e-05,7.83281e-06,0.00121636,0.000507075,0.000475076,138520,0
