t,gt_x,gt_y,odom_x,odom_y,ekf_x,ekf_y,ekf_theta,Pxx,Pxy,Pxt,Pyy,Pyt,Ptt,lambda_min,warn
18.442,9.14006,0.9,9.14275,0.699886,9.14825,0.901898,-0.00131938,0.00574324,-7.91254e-06,1.0137e-05,0.00125377,0.000539813,0.000503332,0,1
18.462,9.15006,0.9,9.15266,0.699421,9.15818,0.901885,-0.000605244,0.00577201,-7.84273e-06,1.01515e-05,0.00126454,0.000545337,0.000506542,0,1
18.482,9.16006,0.9,9.1622,0.698972,9.16772,0.901879,-0.00165456,0.00579877,-7.75884e-06,1.01625e-05,0.00127499,0.000550706,0.00050976,0,1
18.502,9.17006,0.9,9.17213,0.698491,9.17767,0.901862,-0.00316188,0.00582765,-7.69638e-06,1.01789e-05,0.001286,0.000556315,0.000512986,0,1
18.522,9.18006,0.9,9.18231,0.697997,9.18786,0.902133,-0.00162063,0.00585784,-7.55043e-06,1.01738e-05,0.00124315,0.000534559,0.000500488,0,1
18.542,9.19006,0.9,9.19255,0.697507,9.1981,0.902117,-0.00185091,0.00588833,-7.48666e-06,1.01901e-05,0.00125415,0.000540209,0.000503694,0,1
18.562,9.20006,0.9,9.2021,0.697048,9.20767,0.902099,-0.00168148,0.00591521,-7.42925e-06,1.0207e-05,0.00126454,0.000545558,0.000506908,0,1
18.582,9.21006,0.9,9.21191,0.696579,9.21749,0.902082,-0.00147006,0.00594338,-7.36735e-06,1.02234e-05,0.00127529,0.000551068,0.000510129,0,1
18.602,9.22006,0.9,9.22162,0.696114,9.22721,0.902068,-0.00147017,0.00597108,-7.30069e-06,1.02387e-05,0.00128606,0.00055657,0.000513357,0,1
18.622,9.23006,0.9,9.23171,0.695637,9.23731,0.902292,-0.000435977,0.00600077,-7.1285e-06,1.02183e-05,0.0012431,0.000534755,0.000500845,0,1
18.642,9.24006,0.9,9.242,0.695159,9.24761,0.902287,0.00059982,0.00603156,-7.03427e-06,1.02285e-05,0.00125417,0.000540437,0.000504054,0,1
18.662,9.25006,0.9,9.25211,0.694692,9.25773,0.902293,2.40888e-05,0.0060614,-6.91613e-06,1.02333e-05,0.00126516,0.000546071,0.000507271,0,1
18.682,9.26006,0.9,9.26153,0.694258,9.26716,0.902294,0.000864811,0.00608757,-6.81911e-06,1.02412e-05,0.00127551,0.000551392,0.000510495,0,1
18.702,9.27006,0.9,9.27097,0.693829,9.27661,0.902302,0.00140239,0.0061138,-6.70425e-06,1.02449e-05,0.00128597,0.000556756,0.000513726,0,1
18.722,9.28006,0.9,9.28117,0.693368,9.28682,0.902316,0.0013976,0.00614411,-6.56517e-06,1.02455e-05,0.00129739,0.00056255,0.000516965,0,1
18.742,9.29006,0.9,9.29148,0.692904,9.29714,0.902571,0.00211845,0.00617506,-6.34558e-06,1.01993e-05,0.00125383,0.000540378,0.000504183,0,1
18.762,9.30006,0.9,9.30146,0.69246,9.30713,0.902592,0.00237415,0.00620414,-6.19367e-06,1.01965e-05,0.00126467,0.000545944,0.000507402,0,1
18.782,9.31006,0.9,9.31146,0.692012,9.31714,0.902616,0.0016488,0.00623334,-6.03539e-06,1.01922e-05,0.00127565,0.00055156,0.000510628,0,1
18.802,9.32006,0.9,9.32091,0.691582,9.3266,0.902631,0.00114261,0.00625967,-5.90422e-06,1.01921e-05,0.00128614,0.000556936,0.000513862,0,1
18.822,9.33006,0.9,9.33079,0.691139,9.33649,0.902643,0.00289954,0.00628826,-5.77708e-06,1.01941e-05,0.0012972,0.00056257,0.000517104,0,1
18.842,9.34006,0.9,9.34122,0.690682,9.34692,0.902886,0.0032634,0.0063198,-5.54516e-06,1.01286e-05,0.00125377,0.000540454,0.00050432,0,1
18.862,9.35006,0.9,9.35108,0.690252,9.3568,0.902918,0.00366586,0.00634829,-5.36978e-06,1.012e-05,0.00126449,0.000545967,0.000507541,0,1
18.882,9.36006,0.9,9.36179,0.689789,9.36751,0.902957,0.00390648,0.00638143,-5.1615e-06,1.01077e-05,0.00127625,0.000551945,0.00051077,0,1
18.902,9.37006,0.9,9.37157,0.689369,9.37731,0.902996,0.00429398,0.00640948,-4.97423e-06,1.00958e-05,0.00128711,0.000557493,0.000514006,0,1
18.922,9.38006,0.9,9.38173,0.688935,9.38748,0.903181,0.00449139,0.00643958,-4.74349e-06,1.0013e-05,0.00124415,0.000535655,0.000501455,0,1
18.942,9.39006,0.9,9.3913,0.688524,9.39706,0.903224,0.00407205,0.00646651,-4.54985e-06,9.99891e-06,0.00125446,0.000540988,0.000504672,0,1
18.962,9.40006,0.9,9.401,0.688112,9.40676,0.903263,0.00533063,0.0064941,-4.36201e-06,9.9864e-06,0.00126501,0.000546422,0.000507896,0,1
18.982,9.41006,0.9,9.41013,0.687725,9.4159,0.903312,0.00439701,0.0065188,-4.16595e-06,9.96907e-06,0.00127504,0.000551604,0.000511128,0,1
19.002,9.42006,0.9,9.4196,0.687315,9.42538,0.903354,0.00339313,0.0065452,-3.97857e-06,9.95516e-06,0.00128554,0.000556995,0.000514367,0,1
19.022,9.43006,0.9,9.42919,0.686899,9.43497,0.903592,0.00459819,0.00657222,-3.81888e-06,9.86429e-06,0.00124208,0.000534916,0.000501824,0,1
19.042,9.44006,0.9,9.43969,0.686449,9.44548,0.90364,0.00444274,0.00660419,-3.5943e-06,9.84727e-06,0.00125338,0.00054072,0.000505043,0,1
19.062,9.45006,0.9,9.44961,0.686026,9.45542,0.903685,0.00513927,0.00663301,-3.39253e-06,9.83217e-06,0.00126417,0.000546274,0.00050827,0,1
19.082,9.46006,0.9,9.45955,0.685602,9.46536,0.903736,0.00442375,0.00666187,-3.1746e-06,9.81336e-06,0.00127509,0.000551871,0.000511505,0,1
19.102,9.47006,0.9,9.46962,0.685165,9.47544,0.90378,0.00363217,0.00669143,-2.96975e-06,9.7977e-06,0.00128626,0.000557574,0.000514747,0,1
19.122,9.48006,0.9,9.48032,0.684698,9.48615,0.903819,0.00429521,0.0067246,-2.7662e-06,9.78478e-06,0.00129827,0.000563646,0.000517996,0,1
19.142,9.49006,0.9,9.49043,0.684262,9.49627,0.903941,0.00457931,0.00675441,-2.61527e-06,9.67197e-06,0.00125441,0.000541304,0.000505163,0,1
19.162,9.50006,0.9,9.49968,0.683868,9.50553,0.903984,0.00535274,0.0067797,-2.43303e-06,9.65749e-06,0.00126448,0.000546519,0.000508392,0,1
19.182,9.51006,0.9,9.51017,0.683425,9.51603,0.90404,0.00539435,0.0068116,-2.19188e-06,9.63582e-06,0.00127601,0.0005524,0.000511629,0,1
19.202,9.52006,0.9,9.51989,0.683018,9.52575,0.904093,0.00611747,0.0068393,-1.97804e-06,9.61585e-06,0.0012868,0.000557925,0.000514873,0,1
19.222,9.53006,0.9,9.53006,0.682601,9.53594,0.904252,0.00728025,0.00686946,-1.80636e-06,9.48437e-06,0.00124387,0.000536077,0.000502293,0,1
19.242,9.54006,0.9,9.54018,0.682195,9.54606,0.904325,0.00775258,0.00689931,-1.53289e-06,9.45398e-06,0.00125478,0.000541698,0.000505517,0,1
19.262,9.55006,0.9,9.55025,0.681793,9.55613,0.904403,0.00786253,0.00692885,-1.25131e-06,9.42111e-06,0.00126575,0.000547329,0.00050875,0,1
19.282,9.56006,0.9,9.56036,0.681389,9.56626,0.904483,0.00782809,0.00695868,-9.65326e-07,9.38716e-06,0.00127689,0.000553026,0.000511989,0,1
19.302,9.57006,0.9,9.56938,0.68103,9.57528,0.904554,0.00810744,0.00698281,-7.31115e-07,9.3575e-06,0.00128691,0.000558198,0.000515236,0,1
19.322,9.58006,0.9,9.57943,0.680629,9.58534,0.90471,0.00785144,0.00701229,-5.59923e-07,9.20082e-06,0.00124384,0.000536272,0.00050264,0,1
19.342,9.59006,0.9,9.59003,0.680208,9.59594,0.904793,0.00821492,0.00704478,-2.52357e-07,9.16524e-06,0.00125526,0.000542136,0.000505867,0,1
19.362,9.60006,0.9,9.60011,0.679811,9.60604,0.904876,0.0088403,0.00707446,3.86007e-08,9.12949e-06,0.00126626,0.000547785,0.000509102,0,1
19.382,9.61006,0.9,9.61024,0.679418,9.61617,0.904965,0.00948401,0.00710433,3.45686e-07,9.09004e-06,0.00127742,0.000553491,0.000512345,0,1
19.402,9.62006,0.9,9.62021,0.679038,9.62615,0.90506,0.010042,0.00713337,6.58954e-07,9.04764e-06,0.00128852,0.000559157,0.000515594,0,1
19.422,9.63006,0.9,9.63072,0.67864,9.63666,0.905145,0.0101163,0.00716539,8.54477e-07,8.862e-06,0.00124582,0.000537391,0.000502962,0,1
19.442,9.64006,0.9,9.64054,0.678269,9.64649,0.905244,0.0102171,0.00719364,1.17347e-06,8.81778e-06,0.00125643,0.000542873,0.000506192,0,1
19.462,9.65006,0.9,9.65014,0.677913,9.65609,0.905342,0.011409,0.00722067,1.48058e-06,8.77387e-06,0.0012669,0.000548275,0.00050943,0,1
19.482,9.66006,0.9,9.66016,0.677543,9.66612,0.905457,0.0106698,0.00724997,1.83957e-06,8.72126e-06,0.00127795,0.000553932,0.000512675,0,1
19.502,9.67006,0.9,9.67046,0.67716,9.67643,0.905567,0.0109774,0.00728085,2.19749e-06,8.67043e-06,0.00128944,0.000559776,0.000515927,0,1
19.522,9.68006,0.9,9.6801,0.676797,9.68607,0.905636,0.00966495,0.0073081,2.31012e-06,8.46609e-06,0.00124572,0.000537527,0.00050327,0,1
19.542,9.69006,0.9,9.68967,0.676426,9.69565,0.905729,0.00885024,0.00733504,2.60146e-06,8.42478e-06,0.00125607,0.000542888,0.000506502,0,1
19.562,9.70006,0.9,9.70002,0.676027,9.706,0.90582,0.00993646,0.00736613,2.91362e-06,8.3836e-06,0.00126737,0.000548676,0.000509743,0,1
19.582,9.71006,0.9,9.70971,0.675655,9.7157,0.905917,0.00937587,0.00739366,3.21511e-06,8.33968e-06,0.00127806,0.000554169,0.00051299,0,1
19.602,9.72006,0.9,9.71987,0.675259,9.72587,0.906012,0.00874447,0.00742374,3.52868e-06,8.29588e-06,0.00128939,0.000559944,0.000516245,0,1
19.622,9.73006,0.9,9.72989,0.674864,9.73589,0.906122,0.00864024,0.00745305,3.56705e-06,8.08493e-06,0.00124609,0.00053788,0.000503576,0,1
19.642,9.74006,0.9,9.74011,0.674455,9.74612,0.906211,0.00752272,0.00748344,3.86438e-06,8.04524e-06,0.00125714,0.000543571,0.000506811,0,1
19.662,9.75006,0.9,9.75042,0.67404,9.75644,0.906288,0.00816878,0.00751434,4.13725e-06,8.01066e-06,0.00126842,0.000549347,0.000510054,0,1
19.682,9.76006,0.9,9.76063,0.673623,9.76666,0.906372,0.00641029,0.00754472,4.42098e-06,7.97278e-06,0.0012797,0.000555115,0.000513304,0,1
19.702,9.77006,0.9,9.77094,0.673197,9.77698,0.906438,0.00735813,0.00757563,4.66432e-06,7.94349e-06,0.00129122,0.000560972,0.000516562,0,1
19.722,9.78006,0.9,9.78069,0.672805,9.78673,0.90651,0.00851386,0.00760346,4.90593e-06,7.91105e-06,0.00130221,0.000566575,0.000519827,0,1
19.742,9.79006,0.9,9.79008,0.672429,9.79613,0.906583,0.00796352,0.00762946,4.85841e-06,7.68616e-06,0.00125726,0.000543667,0.000506868,0,1
19.762,9.80006,0.9,9.80018,0.672027,9.80623,0.906663,0.00876547,0.00765919,5.12871e-06,7.64967e-06,0.0012683,0.000549337,0.000510113,0,1
19.782,9.81006,0.9,9.81013,0.671636,9.8162,0.906751,0.00904664,0.00768815,5.41031e-06,7.60938e-06,0.0012793,0.000554974,0.000513365,0,1
19.802,9.82006,0.9,9.8194,0.671275,9.82547,0.906835,0.00962382,0.00771352,5.66348e-06,7.57051e-06,0.00128964,0.000560295,0.000516625,0,1
19.822,9.83006,0.9,9.82925,0.670896,9.83533,0.906921,0.00996779,0.00774192,5.64156e-06,7.33283e-06,0.00124614,0.000538127,0.000503939,0,1
19.842,9.84006,0.9,9.83969,0.670498,9.84577,0.907025,0.0102901,0.00777353,5.97659e-06,7.28423e-06,0.00125744,0.000543933,0.000507178,0,1
19.862,9.85006,0.9,9.84954,0.670129,9.85563,0.907127,0.0114593,0.00780191,6.28484e-06,7.23659e-06,0.00126821,0.000549482,0.000510425,0,1
19.882,9.86006,0.9,9.85951,0.669752,9.86561,0.907241,0.00956318,0.00783096,6.62651e-06,7.18194e-06,0.00127923,0.000555131,0.00051368,0,1
19.902,9.87006,0.9,9.86908,0.669385,9.87518,0.907333,0.0103783,0.00785787,6.90142e-06,7.13857e-06,0.00128992,0.000560612,0.000516942,0,1
19.922,9.88006,0.9,9.87997,0.668971,9.88608,0.907353,0.0101662,0.00789207,6.91505e-06,6.8787e-06,0.00124751,0.000538944,0.00050424,0,1
19.942,9.89006,0.9,9.89032,0.668576,9.89644,0.907459,0.0101782,0.0079232,7.24551e-06,6.82889e-06,0.00125873,0.000544713,0.000507482,0,1
19.962,9.90006,0.9,9.90027,0.668196,9.9064,0.90756,0.0100068,0.00795213,7.55226e-06,6.7807e-06,0.00126964,0.000550318,0.000510731,0,1
19.982,9.91006,0.9,9.90977,0.667832,9.9159,0.907655,0.0102025,0.00797869,7.82971e-06,6.73529e-06,0.00128015,0.000555731,0.000513988,0,1
20.002,9.92006,0.9,9.91997,0.667446,9.9261,0.907759,0.0108204,0.00800895,8.14875e-06,6.68491e-06,0.00129154,0.000561539,0.000517253,0,1
20.022,9.93006,0.9,9.9303,0.667056,9.93644,0.907814,0.0102998,0.00803997,8.09814e-06,6.41219e-06,0.00124842,0.000539523,0.000504517,0,1
20.042,9.94006,0.9,9.94042,0.666672,9.94656,0.907919,0.0104481,0.00806978,8.41332e-06,6.36234e-06,0.00125939,0.000545176,0.000507762,0,1
20.062,9.95006,0.9,9.95083,0.666278,9.95699,0.908027,0.0107247,0.00810127,8.74871e-06,6.30971e-06,0.00127082,0.000551022,0.000511013,0,1
20.082,9.96006,0.9,9.96069,0.665907,9.96685,0.908133,0.0108938,0.0081297,9.05699e-06,6.25826e-06,0.00128174,0.000556622,0.000514273,0,1
20.102,9.97006,0.9,9.97016,0.665554,9.97633,0.908236,0.0114158,0.0081561,9.34599e-06,6.20771e-06,0.00129234,0.000562062,0.00051754,0,1
20.122,9.98006,0.9,9.97981,0.665196,9.98599,0.90825,0.0110604,0.00818344,9.22812e-06,5.92366e-06,0.00124842,0.000539666,0.000504782,0,1
20.142,9.99006,0.9,9.98981,0.664817,9.99599,0.908361,0.00999061,0.00821263,9.54989e-06,5.86995e-06,0.00125927,0.000545265,0.000508029,0,1
20.162,10.0001,0.9,9.9971,0.664533,10.0033,0.908434,0.00879787,0.008229,9.71628e-06,5.83504e-06,0.00126725,0.000549522,0.000511283,0,1
20.182,10.0101,0.9,10.0044,0.66424,10.0106,0.908499,0.00819239,0.00824555,9.86906e-06,5.8041e-06,0.00127534,0.000553832,0.000514545,0,1
20.202,10.0201,0.9,10.0114,0.663959,10.0176,0.908556,0.00823433,0.00826074,1.00021e-05,5.77665e-06,0.00128312,0.000557992,0.000517814,0,1
20.222,10.0301,0.9,10.0182,0.663684,10.0244,0.908566,0.00723504,0.00827502,9.68756e-06,5.5163e-06,0.00123678,0.000534469,0.000505171,0,1
20.242,10.0401,0.9,10.0252,0.663396,10.0314,0.908616,0.00730397,0.0082902,9.80876e-06,5.49245e-06,0.00124428,0.000538543,0.000508421,0,1
20.262,10.0501,0.9,10.0321,0.663105,10.0383,0.908667,0.00567443,0.00830518,9.92882e-06,5.46836e-06,0.00125178,0.000542617,0.000511677,0,1
20.282,10.0601,0.9,10.0397,0.662779,10.0459,0.90871,0.0053583,0.00832277,1.00466e-05,5.44798e-06,0.00126004,0.00054705,0.000514941,0,1
20.302,10.0701,0.9,10.0466,0.66248,10.0528,0.908747,0.00492466,0.00833759,1.01433e-05,5.43056e-06,0.00126762,0.000551158,0.000518213,0,1
20.322,10.0801,0.9,10.0531,0.66219,10.0594,0.908779,0.00401947,0.00835115,1.02278e-05,5.41541e-06,0.00127488,0.000555119,0.000521493,0,1
20.342,10.0901,0.9,10.0597,0.661895,10.066,0.908814,0.0034708,0.00836481,9.86364e-06,5.171e-06,0.00122898,0.000531739,0.000508839,0,1
20.362,10.1001,0.9,10.0661,0.661607,10.0723,0.908836,0.00361644,0.00837772,9.92961e-06,5.16105e-06,0.00123579,0.000535526,0.000512098,0,1
20.382,10.1101,0.9,10.0733,0.661283,10.0796,0.908862,0.00422816,0.00839393,1.00115e-05,5.14892e-06,0.00124358,0.000539782,0.000515365,0,1
20.402,10.1201,0.9,10.0811,0.660935,10.0874,0.908895,0.00401507,0.00841248,1.01122e-05,5.13318e-06,0.00125205,0.000544357,0.000518639,0,1
20.422,10.1301,0.9,10.0879,0.660637,10.0941,0.908891,0.00482052,0.0084267,9.76478e-06,4.89732e-06,0.00120804,0.000521916,0.000506375,0,1
20.442,10.1401,0.9,10.0951,0.660315,10.1014,0.908926,0.00371265,0.00844297,9.86037e-06,4.88059e-06,0.00121565,0.000526124,0.00050963,0,1
20.462,10.1501,0.9,10.102,0.660006,10.1083,0.908952,0.00378251,0.00845766,9.93494e-06,4.86859e-06,0.0012229,0.000530155,0.000512893,0,1
20.482,10.1601,0.9,10.1085,0.659713,10.1147,0.908976,0.00296104,0.00847084,1.00032e-05,4.85704e-06,0.00122977,0.000534004,0.000516163,0,1
20.502,10.1701,0.9,10.1157,0.659381,10.122,0.908998,0.00265783,0.00848696,1.00745e-05,4.84695e-06,0.00123752,0.000538277,0.000519441,0,1
20.522,10.1801,0.9,10.1224,0.659069,10.1287,0.908956,0.00224453,0.00850121,9.72104e-06,4.6215e-06,0.00119459,0.000516327,0.00050733,0,1
20.542,10.1901,0.9,10.13,0.658713,10.1364,0.908974,0.00200216,0.008519,9.78736e-06,4.61351e-06,0.0012025,0.000520723,0.000510589,0,1
20.562,10.2001,0.9,10.1366,0.658407,10.1429,0.908987,0.00239672,0.00853254,9.83785e-06,4.6075e-06,0.00120936,0.000524598,0.000513855,0,1
20.582,10.2101,0.9,10.1441,0.658059,10.1504,0.909005,0.0023434,0.00854977,9.90421e-06,4.59895e-06,0.00121726,0.000528984,0.000517129,0,1
20.602,10.2201,0.9,10.1511,0.657727,10.1574,0.909021,0.000883983,0.00856502,9.96343e-06,4.59113e-06,0.0012247,0.000533145,0.000520411,0,1
20.622,10.2301,0.9,10.1577,0.657413,10.164,0.909046,0.0017501,0.00857876,9.60018e-06,4.37786e-06,0.00118256,0.000511539,0.000508421,0,1
20.642,10.2401,0.9,10.1648,0.657074,10.1712,0.909059,0.0012169,0.00859454,9.65261e-06,4.37194e-06,0.0011899,0.000515687,0.000511684,0,1
20.662,10.2501,0.9,10.1718,0.656741,10.1782,0.909067,0.00129567,0.00860967,9.69713e-06,4.36803e-06,0.00119712,0.00051978,0.000514954,0,1
20.682,10.2601,0.9,10.1789,0.656403,10.1852,0.909076,0.00108123,0.00862517,9.74332e-06,4.36374e-06,0.0012045,0.000523948,0.000518232,0,1
20.702,10.2701,0.9,10.186,0.656064,10.1924,0.909084,0.00187616,0.00864089,9.78736e-06,4.36017e-06,0.001212,0.000528173,0.000521518,0,1
20.722,10.2801,0.9,10.1937,0.655703,10.2001,0.909061,0.00232725,0.00865891,9.4571e-06,4.14943e-06,0.00117186,0.000507513,0.00050964,0,1
20.742,10.2901,0.9,10.2,0.655406,10.2064,0.909076,0.00186927,0.00867163,9.50544e-06,4.14211e-06,0.00117831,0.000511252,0.000512907,0,1
20.762,10.3001,0.9,10.2069,0.655082,10.2133,0.909089,0.0021415,0.00868643,9.55503e-06,4.13567e-06,0.00118538,0.000515305,0.000516181,0,1
20.782,10.3101,0.9,10.214,0.654751,10.2204,0.909104,0.0034733,0.0087022,9.61039e-06,4.12795e-06,0.00119277,0.000519512,0.000519464,0,1
20.802,10.3201,0.9,10.221,0.654436,10.2274,0.909128,0.00427662,0.00871729,9.67891e-06,4.11553e-06,0.00120004,0.000523658,0.000522754,0,1
20.822,10.3301,0.9,10.2271,0.654164,10.2335,0.909097,0.00567108,0.00872936,9.36329e-06,3.90463e-06,0.0011592,0.000502579,0.000510969,0,1
20.842,10.3401,0.9,10.2342,0.653854,10.2406,0.909137,0.00521483,0.00874497,9.45915e-06,3.88395e-06,0.00116636,0.000506716,0.000514241,0,1
20.862,10.3501,0.9,10.2408,0.653566,10.2472,0.909171,0.00532077,0.0087585,9.53773e-06,3.86625e-06,0.00117303,0.000510599,0.00051752,0,1
20.882,10.3601,0.9,10.2482,0.653241,10.2546,0.909211,0.00520543,0.00877529,9.63542e-06,3.84573e-06,0.00118061,0.000514942,0.000520806,0,1
20.902,10.3701,0.9,10.2554,0.652922,10.2618,0.909248,0.00478186,0.00879138,9.7275e-06,3.82597e-06,0.00118808,0.000519226,0.000524101,0,1
20.922,10.3801,0.9,10.2617,0.652642,10.2681,0.90919,0.00511318,0.00880404,9.42362e-06,3.61728e-06,0.00114824,0.000498588,0.000512404,0,1
20.942,10.3901,0.9,10.2688,0.65233,10.2753,0.909226,0.00541626,0.00881968,9.51107e-06,3.59823e-06,0.00115536,0.000502735,0.00051568,0,1
20.962,10.4001,0.9,10.2756,0.652029,10.282,0.909263,0.00433053,0.00883402,9.59455e-06,3.57886e-06,0.00116219,0.000506736,0.000518964,0,1
20.982,10.4101,0.9,10.2829,0.651703,10.2893,0.909294,0.005089,0.00885048,9.6758e-06,3.56197e-06,0.00116963,0.000511043,0.000522255,0,1
21.002,10.4201,0.9,10.2896,0.651406,10.2961,0.909328,0.00491472,0.00886462,9.75411e-06,3.54361e-06,0.00117653,0.00051507,0.000525554,0,1
21.022,10.4301,0.9,10.2967,0.651083,10.3032,0.909255,0.00370829,0.00888049,9.47262e-06,3.33671e-06,0.00113834,0.000495205,0.000513933,0,1
21.042,10.4401,0.9,10.3032,0.650792,10.3097,0.909279,0.00425615,0.00889358,9.53073e-06,3.32372e-06,0.00114473,0.000499012,0.000517214,0,1
21.062,10.4501,0.9,10.31,0.650484,10.3165,0.909308,0.00396509,0.008908,9.60017e-06,3.30801e-06,0.00115154,0.000503031,0.000520503,0,1
21.082,10.4601,0.9,10.3168,0.650172,10.3233,0.909335,0.00342486,0.0089226,9.66691e-06,3.29313e-06,0.00115845,0.000507099,0.000523799,0,1
21.102,10.4701,0.9,10.3237,0.649848,10.3302,0.909359,0.00159696,0.00893754,9.7288e-06,3.27992e-06,0.0011655,0.000511243,0.000527103,0,1
21.122,10.4801,0.9,10.3312,0.649492,10.3377,0.909403,0.00240372,0.00895476,9.41624e-06,3.08931e-06,0.00112839,0.00049186,0.000515545,0,1
21.142,10.4901,0.9,10.3379,0.649174,10.3444,0.909419,0.00137788,0.00896879,9.46267e-06,3.08003e-06,0.001135,0.000495806,0.000518831,0,1
21.162,10.5001,0.9,10.345,0.64883,10.3516,0.909429,0.00138356,0.0089846,9.50155e-06,3.07392e-06,0.00114212,0.000500017,0.000522124,0,1
21.182,10.5101,0.9,10.3516,0.648517,10.3582,0.909438,0.00235051,0.00899821,9.53603e-06,3.06817e-06,0.00114872,0.000503958,0.000525426,0,1
21.202,10.5201,0.9,10.359,0.648167,10.3656,0.909455,0.00264416,0.00901518,9.58986e-06,3.05797e-06,0.00115624,0.000508376,0.000528735,0,1
21.222,10.5301,0.9,10.3659,0.647846,10.3724,0.90942,0.00258381,0.00902979,9.29156e-06,2.86988e-06,0.00111911,0.000488899,0.000517211,0,1
21.242,10.5401,0.9,10.3725,0.647533,10.379,0.909437,0.00185161,0.00904351,9.33758e-06,2.85983e-06,0.0011256,0.000492811,0.000520502,0,1
21.262,10.5501,0.9,10.3798,0.647183,10.3864,0.90945,0.00210292,0.00906014,9.38265e-06,2.8515e-06,0.00113288,0.000497138,0.000523801,0,1
21.282,10.5601,0.9,10.3876,0.646813,10.3942,0.909467,0.00176376,0.00907848,9.43518e-06,2.8417e-06,0.00114063,0.000501709,0.000527107,0,1
21.302,10.5701,0.9,10.3946,0.646477,10.4012,0.909479,0.00179937,0.0090938,9.47591e-06,2.83392e-06,0.00114771,0.000505921,0.000530421,0,1
21.322,10.5801,0.9,10.4016,0.646138,10.4082,0.909492,0.00111637,0.00910917,9.51705e-06,2.82594e-06,0.00115486,0.000510168,0.000533743,0,1
21.342,10.5901,0.9,10.4083,0.645815,10.4149,0.909444,0.00199152,0.00912325,9.20506e-06,2.64655e-06,0.00111765,0.000490523,0.000522036,0,1
21.362,10.6001,0.9,10.4148,0.645508,10.4214,0.909457,0.00221158,0.00913644,9.24208e-06,2.63837e-06,0.00112402,0.000494393,0.000525339,0,1
21.382,10.6101,0.9,10.4227,0.645131,10.4293,0.909474,0.00204255,0.00915547,9.29634e-06,2.6277e-06,0.00113188,0.000499056,0.00052865,0,1
21.402,10.6201,0.9,10.4301,0.644775,10.4367,0.909489,0.00143517,0.00917235,9.34269e-06,2.61821e-06,0.00113932,0.000503483,0.000531969,0,1
21.422,10.6301,0.9,10.437,0.644442,10.4436,0.909463,0.000841576,0.00918697,9.04665e-06,2.44465e-06,0.00110331,0.000484432,0.00052049,0,1
21.442,10.6401,0.9,10.444,0.644098,10.4506,0.909469,0.00071699,0.0092022,9.07371e-06,2.43992e-06,0.00111012,0.000488567,0.000523791,0,1
21.462,10.6501,0.9,10.4509,0.64376,10.4575,0.909474,0.00113829,0.0092171,9.09884e-06,2.43565e-06,0.00111691,0.000492686,0.0005271,0,1
21.482,10.6601,0.9,10.4577,0.643426,10.4644,0.909481,0.0012569,0.0092318,9.12842e-06,2.42985e-06,0.0011237,0.000496805,0.000530416,0,1
21.502,10.6701,0.9,10.4653,0.643063,10.4719,0.909491,0.00230509,0.00924923,9.16392e-06,2.42314e-06,0.00113123,0.000501313,0.00053374,0,1
21.522,10.6801,0.9,10.4723,0.642727,10.4789,0.909458,0.00161509,0.00926446,8.88824e-06,2.25187e-06,0.00109591,0.000482535,0.000522271,0,1
21.542,10.6901,0.9,10.4794,0.64238,10.4861,0.909469,0.00140248,0.0092804,8.92451e-06,2.24395e-06,0.00110287,0.000486776,0.000525577,0,1
21.562,10.7001,0.9,10.4862,0.642049,10.4929,0.909479,0.00128461,0.00929486,8.95539e-06,2.23705e-06,0.00110952,0.000490846,0.000528891,0,1
21.582,10.7101,0.9,10.4929,0.641724,10.4996,0.909488,0.00137445,0.0093089,8.98416e-06,2.23062e-06,0.00111611,0.000494884,0.000532213,0,1
21.602,10.7201,0.9,10.4999,0.641387,10.5066,0.909497,0.00252202,0.00932419,9.01601e-06,2.2236e-06,0.00112309,0.000499121,0.000535542,0,1
21.622,10.7301,0.9,10.5071,0.641043,10.5138,0.909515,0.00191633,0.00934018,9.06322e-06,2.21198e-06,0.0011303,0.000503482,0.000538879,0,1
21.642,10.7401,0.9,10.5148,0.640674,10.5215,0.909473,0.00182766,0.00935801,8.79315e-06,2.04491e-06,0.00109562,0.000484923,0.000527212,0,1
21.662,10.7501,0.9,10.5213,0.640357,10.5281,0.909485,0.00133571,0.00937156,8.82546e-06,2.0365e-06,0.00110201,0.000488872,0.000530531,0,1
21.682,10.7601,0.9,10.5281,0.640026,10.5349,0.909494,0.00184596,0.0093861,8.8543e-06,2.02958e-06,0.00110871,0.00049299,0.000533857,0,1
21.702,10.7701,0.9,10.5357,0.63966,10.5424,0.909508,0.00170835,0.00940356,8.89494e-06,2.02003e-06,0.00111619,0.000497524,0.000537191,0,1
21.722,10.7801,0.9,10.5427,0.639321,10.5494,0.90952,0.00124788,0.00941868,8.92888e-06,2.01152e-06,0.00112316,0.000501777,0.000540533,0,1
21.742,10.7901,0.9,10.5496,0.638979,10.5564,0.909419,0.00134962,0.00943388,8.65249e-06,1.85252e-06,0.00108831,0.000483038,0.000528866,0,1
21.762,10.8001,0.9,10.5568,0.638632,10.5635,0.909429,0.00142482,0.00944961,8.68224e-06,1.84515e-06,0.00109523,0.000487299,0.00053219,0,1
