t,gt_x,gt_y,odom_x,odom_y,ekf_x,ekf_y,ekf_theta,Pxx,Pxy,Pxt,Pyy,Pyt,Ptt,lambda_min,warn
10.486,4.93103,0.9,4.9282,0.873368,4.99202,0.89948,-0.0227187,0.00228682,-2.26957e-05,9.09623e-06,0.00122595,0.000506635,0.000466933,182027,0
10.506,4.94103,0.9,4.93825,0.873102,5.00207,0.899252,-0.0244366,0.00231627,-2.31565e-05,9.2081e-06,0.00123619,0.000511589,0.00046967,182027,0
10.526,4.95103,0.9,4.94816,0.872833,5.01275,0.899783,-0.0234125,0.00220116,-2.15848e-05,8.93983e-06,0.00119685,0.000492472,0.00045914,177367,0
10.546,4.96103,0.9,4.95841,0.87256,5.023,0.899543,-0.0231625,0.00223169,-2.20886e-05,9.05516e-06,0.00120701,0.000497432,0.00046187,177367,0
10.566,4.97103,0.9,4.96916,0.872262,5.03375,0.899294,-0.0253545,0.00226505,-2.26389e-05,9.17542e-06,0.00121778,0.000502656,0.000464606,177367,0
10.586,4.98103,0.9,4.9796,0.871966,5.04419,0.899029,-0.0245423,0.00229663,-2.32096e-05,9.30373e-06,0.00122834,0.000507768,0.000467347,177367,0
10.606,4.99103,0.9,4.9905,0.871662,5.0551,0.898761,-0.0243437,0.0023309,-2.38119e-05,9.43429e-06,0.0012395,0.000513131,0.000470093,177367,0
10.626,5.00103,0.9,5.00098,0.871372,5.06626,0.899293,-0.023567,0.00221715,-2.22292e-05,9.16106e-06,0.00120048,0.00049416,0.000459518,177332,0
10.646,5.01103,0.9,5.01068,0.871108,5.07596,0.899065,-0.0229622,0.0022447,-2.26757e-05,9.27142e-06,0.00121012,0.000498875,0.000462257,177332,0
10.666,5.02103,0.9,5.01957,0.870867,5.08485,0.89886,-0.0233562,0.00226819,-2.30299e-05,9.37123e-06,0.00121905,0.000503248,0.000465001,177332,0
10.686,5.03103,0.9,5.02957,0.870592,5.09485,0.898627,-0.0237476,0.00229737,-2.3499e-05,9.48537e-06,0.00122918,0.000508165,0.000467751,177332,0
10.706,5.04103,0.9,5.04011,0.870302,5.1054,0.898376,-0.0232086,0.00232955,-2.40347e-05,9.60811e-06,0.00123996,0.000513367,0.000470505,177332,0
10.726,5.05103,0.9,5.05027,0.870027,5.11607,0.898957,-0.02249,0.00221419,-2.23684e-05,9.31674e-06,0.0012006,0.000494236,0.000459922,177374,0
10.746,5.06103,0.9,5.06073,0.869746,5.12653,0.898721,-0.0222366,0.00224585,-2.28658e-05,9.43036e-06,0.001211,0.000499307,0.00046267,177374,0
10.766,5.07103,0.9,5.07131,0.869465,5.13711,0.898486,-0.0219236,0.00227826,-2.3368e-05,9.54485e-06,0.00122163,0.000504471,0.000465423,177374,0
10.786,5.08103,0.9,5.08141,0.869194,5.14722,0.898265,-0.0225994,0.00230798,-2.38103e-05,9.65359e-06,0.00123189,0.000509444,0.000468181,177374,0
10.806,5.09103,0.9,5.09174,0.868914,5.15755,0.898031,-0.0225944,0.00233895,-2.42906e-05,9.76865e-06,0.00124248,0.000514556,0.000470944,177374,0
10.826,5.10103,0.9,5.10092,0.86867,5.16651,0.898645,-0.0210837,0.00221731,-2.24847e-05,9.45432e-06,0.00120196,0.000494887,0.000460326,177266,0
10.846,5.11103,0.9,5.11064,0.868412,5.17624,0.89844,-0.0218043,0.00224498,-2.28739e-05,9.55429e-06,0.00121164,0.000499629,0.000463082,177266,0
10.866,5.12103,0.9,5.12062,0.868146,5.18622,0.898222,-0.0213944,0.00227405,-2.33026e-05,9.66078e-06,0.00122167,0.000504523,0.000465843,177266,0
10.886,5.13103,0.9,5.13074,0.86787,5.19635,0.898005,-0.0229743,0.00230391,-2.37332e-05,9.7675e-06,0.00123195,0.000509516,0.00046861,177266,0
10.906,5.14103,0.9,5.1406,0.867599,5.2062,0.897779,-0.0219192,0.0023323,-2.41728e-05,9.87949e-06,0.00124206,0.000514413,0.000471382,177266,0
10.926,5.15103,0.9,5.15044,0.867338,5.21605,0.898389,-0.0204023,0.00221489,-2.24289e-05,9.56066e-06,0.00120222,0.000495065,0.000460764,174932,0
10.946,5.16103,0.9,5.16039,0.867075,5.22601,0.898186,-0.0212082,0.0022438,-2.28221e-05,9.65995e-06,0.00121214,0.000499921,0.000463529,174932,0
10.966,5.17103,0.9,5.17011,0.866806,5.23572,0.897979,-0.0229522,0.00227146,-2.32108e-05,9.76129e-06,0.00122191,0.000504701,0.000466299,174932,0
10.986,5.18103,0.9,5.17949,0.866537,5.24511,0.897764,-0.0231725,0.00229739,-2.36048e-05,9.86763e-06,0.00123144,0.000509355,0.000469074,174932,0
11.006,5.19103,0.9,5.18975,0.866239,5.25537,0.897526,-0.0236427,0.002328,-2.40905e-05,9.98519e-06,0.00124196,0.000514453,0.000471854,174932,0
11.026,5.20103,0.9,5.19908,0.865959,5.26491,0.898142,-0.0245159,0.00220847,-2.2347e-05,9.66089e-06,0.00120163,0.000494872,0.000461231,172546,0
11.046,5.21103,0.9,5.20901,0.86565,5.27483,0.897899,-0.0253626,0.00223723,-2.28346e-05,9.77897e-06,0.00121152,0.000499724,0.000464005,172546,0
11.066,5.22103,0.9,5.21911,0.86533,5.28494,0.897642,-0.0257113,0.00226698,-2.33611e-05,9.90391e-06,0.00122169,0.000504693,0.000466783,172546,0
11.086,5.23103,0.9,5.22897,0.865009,5.2948,0.897389,-0.0268996,0.00229537,-2.38643e-05,1.00283e-05,0.0012317,0.000509576,0.000469567,172546,0
11.106,5.24103,0.9,5.23828,0.864698,5.30411,0.897138,-0.0275583,0.00232095,-2.43303e-05,1.01521e-05,0.00124125,0.000514237,0.000472356,172546,0
11.126,5.25103,0.9,5.24802,0.864373,5.31404,0.897795,-0.0260376,0.00220439,-2.26983e-05,9.84191e-06,0.00120138,0.000494865,0.000461734,172511,0
11.146,5.26103,0.9,5.25864,0.864017,5.32466,0.897519,-0.027371,0.00223698,-2.33041e-05,9.97562e-06,0.00121196,0.000500046,0.000464515,172511,0
11.166,5.27103,0.9,5.2684,0.863687,5.33442,0.897251,-0.0266153,0.00226489,-2.38358e-05,1.0106e-05,0.0012218,0.000504865,0.000467302,172511,0
11.186,5.28103,0.9,5.27799,0.863361,5.34401,0.896996,-0.0277089,0.00229188,-2.43272e-05,1.02315e-05,0.00123154,0.000509633,0.000470094,172511,0
11.206,5.29103,0.9,5.28809,0.863008,5.35412,0.896716,-0.0284132,0.00232162,-2.49039e-05,1.03695e-05,0.00124191,0.000514674,0.000472892,172511,0
11.226,5.30103,0.9,5.2977,0.862669,5.36346,0.897378,-0.02779,0.00220427,-2.32209e-05,1.00531e-05,0.00120186,0.000495213,0.000462252,172494,0
11.246,5.31103,0.9,5.30751,0.862332,5.37327,0.897105,-0.025994,0.00223243,-2.37687e-05,1.01854e-05,0.00121165,0.000500031,0.000465042,172494,0
11.266,5.32103,0.9,5.31772,0.861988,5.38348,0.896839,-0.0263999,0.00226276,-2.43189e-05,1.03152e-05,0.00122193,0.000505068,0.000467837,172494,0
11.286,5.33103,0.9,5.32747,0.861657,5.39324,0.896582,-0.0263737,0.00229061,-2.48224e-05,1.04422e-05,0.00123185,0.000509922,0.000470638,172494,0
11.306,5.34103,0.9,5.3374,0.861316,5.40317,0.89632,-0.0272862,0.00231943,-2.53437e-05,1.05721e-05,0.00124205,0.000514892,0.000473444,172494,0
11.326,5.35103,0.9,5.34793,0.860947,5.41527,0.896923,-0.0272757,0.00220732,-2.37084e-05,1.02536e-05,0.0012029,0.000495843,0.000462792,162820,0
11.346,5.36103,0.9,5.35805,0.860587,5.4254,0.896646,-0.0276377,0.00223718,-2.42806e-05,1.0388e-05,0.00121301,0.000500817,0.00046559,162820,0
11.366,5.37103,0.9,5.36813,0.860226,5.43548,0.896368,-0.0276484,0.00226678,-2.48532e-05,1.05243e-05,0.00122318,0.000505801,0.000468394,162820,0
11.386,5.38103,0.9,5.37821,0.859872,5.44556,0.896089,-0.0264153,0.0022964,-2.54236e-05,1.06616e-05,0.00123345,0.000510819,0.000471203,162820,0
11.406,5.39103,0.9,5.38854,0.859514,5.4559,0.895816,-0.0265332,0.0023274,-2.59916e-05,1.0797e-05,0.00124408,0.000515989,0.000474017,162820,0
11.426,5.40103,0.9,5.39884,0.859159,5.46763,0.896462,-0.0254249,0.00221309,-2.42421e-05,1.04627e-05,0.00120456,0.000496761,0.000463328,162781,0
11.446,5.41103,0.9,5.40796,0.858855,5.47675,0.89623,-0.0239102,0.00223769,-2.46561e-05,1.05768e-05,0.00121368,0.000501278,0.000466135,162781,0
11.466,5.42103,0.9,5.41836,0.858517,5.48715,0.895982,-0.0235594,0.00226906,-2.51702e-05,1.06995e-05,0.00122417,0.000506421,0.000468946,162781,0
11.486,5.43103,0.9,5.4285,0.858192,5.49729,0.895743,-0.0229452,0.00229899,-2.56447e-05,1.08184e-05,0.00123451,0.000511476,0.000471764,162781,0
11.506,5.44103,0.9,5.43858,0.85787,5.50738,0.895511,-0.0233925,0.00232861,-2.60957e-05,1.09345e-05,0.00124489,0.000516537,0.000474587,162781,0
11.526,5.45103,0.9,5.44915,0.857527,5.51893,0.896183,-0.0232738,0.00221566,-2.4284e-05,1.05794e-05,0.00120557,0.000497398,0.000463876,162770,0
11.546,5.46103,0.9,5.45906,0.857203,5.52884,0.895952,-0.0234513,0.00224435,-2.47311e-05,1.06932e-05,0.00121549,0.000502292,0.00046669,162770,0
11.566,5.47103,0.9,5.4689,0.856882,5.53869,0.895721,-0.0230035,0.0022727,-2.51736e-05,1.08079e-05,0.00122545,0.000507188,0.00046951,162770,0
11.586,5.48103,0.9,5.479,0.856559,5.54879,0.895489,-0.0222279,0.00230238,-2.56283e-05,1.09239e-05,0.00123575,0.000512232,0.000472336,162770,0
11.606,5.49103,0.9,5.48834,0.856267,5.55814,0.895281,-0.021529,0.00232814,-2.59912e-05,1.10292e-05,0.00124538,0.000516955,0.000475167,162770,0
11.626,5.50103,0.9,5.49821,0.855963,5.56842,0.895994,-0.0206664,0.00221137,-2.40733e-05,1.06503e-05,0.00120533,0.000497468,0.000464437,162742,0
11.646,5.51103,0.9,5.50901,0.85563,5.57922,0.895771,-0.0210382,0.00224505,-2.4542e-05,1.07609e-05,0.00121615,0.000502787,0.00046726,162742,0
11.666,5.52103,0.9,5.51883,0.85532,5.58905,0.895564,-0.0222349,0.00227328,-2.49252e-05,1.08644e-05,0.00122609,0.000507681,0.000470088,162742,0
11.686,5.53103,0.9,5.52916,0.854985,5.59938,0.895334,-0.0225322,0.00230427,-2.53842e-05,1.09795e-05,0.00123665,0.000512847,0.000472921,162742,0
11.706,5.54103,0.9,5.53969,0.854644,5.60991,0.895097,-0.0223127,0.00233636,-2.58688e-05,1.10989e-05,0.00124751,0.000518139,0.00047576,162742,0
11.726,5.55103,0.9,5.54986,0.854312,5.62084,0.89576,-0.0224501,0.00222024,-2.40041e-05,1.07183e-05,0.00120761,0.000498709,0.000464991,160387,0
11.746,5.56103,0.9,5.56044,0.85397,5.63143,0.895522,-0.0208874,0.00225266,-2.44987e-05,1.08358e-05,0.00121824,0.000503937,0.000467821,160387,0
11.766,5.57103,0.9,5.57005,0.853669,5.64104,0.895321,-0.0206446,0.00227977,-2.48587e-05,1.09368e-05,0.00122798,0.000508742,0.000470657,160387,0
11.786,5.58103,0.9,5.58001,0.853354,5.651,0.895115,-0.0213598,0.00230874,-2.5242e-05,1.10407e-05,0.00123818,0.000513744,0.000473499,160387,0
11.806,5.59103,0.9,5.59057,0.853021,5.66157,0.89489,-0.020688,0.00234101,-2.56978e-05,1.11548e-05,0.0012491,0.000519062,0.000476346,160387,0
11.826,5.60103,0.9,5.60076,0.852699,5.67175,0.894679,-0.0212895,0.00237119,-2.6098e-05,1.12625e-05,0.00125973,0.000524236,0.000479199,158039,0
11.846,5.61103,0.9,5.61087,0.852373,5.682,0.895381,-0.0213343,0.00225049,-2.41516e-05,1.08611e-05,0.00121889,0.000504317,0.000468184,158039,0
11.866,5.62103,0.9,5.62083,0.852047,5.69196,0.895169,-0.0217331,0.00227945,-2.45531e-05,1.09677e-05,0.001229,0.000509294,0.000471027,158039,0
11.886,5.63103,0.9,5.63074,0.851718,5.70188,0.894953,-0.0223878,0.00230818,-2.49579e-05,1.10765e-05,0.00123916,0.000514283,0.000473876,158039,0
11.906,5.64103,0.9,5.64049,0.851384,5.71164,0.894735,-0.0235689,0.00233604,-2.53602e-05,1.11873e-05,0.00124926,0.000519227,0.000476731,158039,0
11.926,5.65103,0.9,5.65086,0.851021,5.72275,0.895437,-0.023483,0.00222106,-2.35946e-05,1.08021e-05,0.00120943,0.000499818,0.000465922,158009,0
11.946,5.66103,0.9,5.66147,0.850644,5.73336,0.895188,-0.0239833,0.00225362,-2.41188e-05,1.09254e-05,0.00122011,0.000505075,0.000468767,158009,0
11.966,5.67103,0.9,5.67205,0.850264,5.74394,0.894934,-0.0241099,0.00228602,-2.46508e-05,1.10517e-05,0.00123087,0.000510354,0.000471619,158009,0
11.986,5.68103,0.9,5.68202,0.849906,5.75392,0.894694,-0.0240651,0.00231505,-2.51165e-05,1.11725e-05,0.00124111,0.00051538,0.000474476,158009,0
12.006,5.69103,0.9,5.69193,0.849555,5.76383,0.894455,-0.0232337,0.00234374,-2.55721e-05,1.12931e-05,0.00125139,0.000520408,0.000477339,158009,0
12.026,5.70103,0.9,5.70153,0.84922,5.77376,0.895208,-0.0222537,0.00222372,-2.36959e-05,1.08917e-05,0.00121065,0.000500564,0.000466488,157986,0
12.046,5.71103,0.9,5.71132,0.848879,5.78356,0.89499,-0.0223797,0.00225177,-2.41034e-05,1.10007e-05,0.00122051,0.000505448,0.000469342,157986,0
12.066,5.72103,0.9,5.72183,0.848509,5.79407,0.894755,-0.0231349,0.00228376,-2.45837e-05,1.11185e-05,0.0012312,0.000510703,0.000472201,157986,0
12.086,5.73103,0.9,5.73144,0.848165,5.80368,0.894532,-0.0235546,0.0023109,-2.49898e-05,1.1231e-05,0.00124109,0.00051557,0.000475066,157986,0
12.106,5.74103,0.9,5.7413,0.847806,5.81354,0.8943,-0.0242703,0.0023393,-2.54273e-05,1.13489e-05,0.00125131,0.000520583,0.000477937,157986,0
12.126,5.75103,0.9,5.75118,0.847443,5.8234,0.895003,-0.0236234,0.00222129,-2.36197e-05,1.09506e-05,0.00121085,0.000500862,0.000467073,157956,0
12.146,5.76103,0.9,5.76099,0.847085,5.83321,0.894771,-0.0231457,0.00224944,-2.40602e-05,1.10662e-05,0.00122074,0.000505765,0.000469934,157956,0
12.166,5.77103,0.9,5.77119,0.846717,5.84341,0.894535,-0.0228973,0.0022797,-2.45271e-05,1.11847e-05,0.00123112,0.000510884,0.000472801,157956,0
12.186,5.78103,0.9,5.78158,0.846347,5.85381,0.894297,-0.0220456,0.00231104,-2.50057e-05,1.13048e-05,0.00124181,0.000516129,0.000475674,157956,0
12.206,5.79103,0.9,5.79148,0.846,5.86371,0.894079,-0.0219621,0.00233968,-2.54113e-05,1.14163e-05,0.0012521,0.000521172,0.000478552,157956,0
12.226,5.80103,0.9,5.80145,0.845645,5.87377,0.894834,-0.0223012,0.00222207,-2.35579e-05,1.10033e-05,0.00121166,0.000501453,0.000467663,155592,0
12.246,5.81103,0.9,5.8115,0.845286,5.88383,0.89461,-0.0216445,0.00225154,-2.39909e-05,1.11156e-05,0.0012218,0.000506481,0.000470532,155592,0
12.266,5.82103,0.9,5.82183,0.844924,5.89416,0.894386,-0.0210632,0.00228252,-2.44323e-05,1.12284e-05,0.00123233,0.000511671,0.000473407,155592,0
12.286,5.83103,0.9,5.83068,0.844615,5.90301,0.894199,-0.0212012,0.00230582,-2.47274e-05,1.13243e-05,0.00124144,0.000516196,0.000476287,155592,0
12.306,5.84103,0.9,5.84064,0.844267,5.91298,0.893988,-0.0212457,0.00233481,-2.5119e-05,1.14327e-05,0.00125179,0.000521281,0.000479174,155592,0
12.326,5.85103,0.9,5.8507,0.843914,5.92358,0.894737,-0.0206426,0.00221828,-2.32878e-05,1.10136e-05,0.00121147,0.000501604,0.000468273,153233,0
12.346,5.86103,0.9,5.86,0.843589,5.93288,0.894545,-0.020538,0.00224381,-2.36151e-05,1.11111e-05,0.00122085,0.000506289,0.000471149,153233,0
12.366,5.87103,0.9,5.86993,0.843241,5.94281,0.894341,-0.0208162,0.0022726,-2.39917e-05,1.12148e-05,0.00123096,0.0005113,0.000474031,153233,0
12.386,5.88103,0.9,5.88061,0.842861,5.9535,0.894119,-0.0216591,0.0023056,-2.44439e-05,1.1328e-05,0.00124196,0.000516704,0.000476919,153233,0
12.406,5.89103,0.9,5.89051,0.842502,5.96341,0.893904,-0.0219627,0.00233424,-2.48403e-05,1.14381e-05,0.00125226,0.000521769,0.000479813,153233,0
12.426,5.90103,0.9,5.90017,0.842148,5.97276,0.894682,-0.0220006,0.00221567,-2.30162e-05,1.10146e-05,0.0012115,0.000501877,0.000468889,153204,0
12.446,5.91103,0.9,5.90998,0.841789,5.98257,0.894466,-0.0212049,0.00224381,-2.34181e-05,1.11234e-05,0.0012214,0.000506809,0.000471773,153204,0
12.466,5.92103,0.9,5.91932,0.841451,5.99192,0.894268,-0.0209481,0.00226957,-2.37589e-05,1.12246e-05,0.00123093,0.000511557,0.000474663,153204,0
12.486,5.93103,0.9,5.92945,0.841082,6.00205,0.894056,-0.0217975,0.00229944,-2.41614e-05,1.13331e-05,0.00124136,0.000516706,0.000477559,153204,0
12.506,5.94103,0.9,5.93923,0.840719,6.01183,0.893842,-0.022298,0.00232745,-2.45498e-05,1.14428e-05,0.00125153,0.000521724,0.00048046,153204,0
12.526,5.95103,0.9,5.94992,0.840317,6.02256,0.894583,-0.0222128,0.00221537,-2.2866e-05,1.10291e-05,0.00121186,0.000502328,0.000469528,153188,0
12.546,5.96103,0.9,5.95982,0.839946,6.03246,0.894364,-0.0215502,0.002244,-2.32811e-05,1.11401e-05,0.00122186,0.000507312,0.000472419,153188,0
12.566,5.97103,0.9,5.96962,0.839589,6.04228,0.894152,-0.0197236,0.00227216,-2.36704e-05,1.12477e-05,0.00123188,0.000512288,0.000475316,153188,0
12.586,5.98103,0.9,5.97982,0.839233,6.05247,0.893951,-0.0186911,0.0023024,-2.40482e-05,1.13511e-05,0.00124239,0.00051748,0.000478219,153188,0
12.606,5.99103,0.9,5.98979,0.838891,6.06245,0.893764,-0.0186396,0.00233143,-2.43802e-05,1.14482e-05,0.00125277,0.0005226,0.000481128,153170,0
12.626,6.00103,0.9,5.99947,0.838563,6.07138,0.894522,-0.0170963,0.00221329,-2.25289e-05,1.10046e-05,0.00121198,0.000502673,0.000470161,153170,0
12.646,6.01103,0.9,6.00936,0.838235,6.08127,0.894353,-0.0166339,0.0022419,-2.28232e-05,1.10918e-05,0.00122198,0.000507665,0.00047306,153170,0
12.666,6.02103,0.9,6.01971,0.837894,6.09162,0.894181,-0.0168316,0.00227297,-2.3137e-05,1.1181e-05,0.00123255,0.000512905,0.000475964,153170,0
12.686,6.03103,0.9,6.02893,0.837588,6.10086,0.894025,-0.0167666,0.00229814,-2.3377e-05,1.12627e-05,0.00124207,0.000517648,0.000478875,153170,0
12.706,6.04103,0.9,6.03876,0.837261,6.11069,0.893861,-0.0172164,0.00232639,-2.36539e-05,1.13495e-05,0.0012523,0.000522709,0.000481791,153170,0
12.726,6.05103,0.9,6.04907,0.836913,6.12012,0.894575,-0.0171089,0.00221224,-2.18873e-05,1.09036e-05,0.00121217,0.000503076,0.000470811,153154,0
12.746,6.06103,0.9,6.05933,0.836559,6.13039,0.8944,-0.0182039,0.00224288,-2.22102e-05,1.0994e-05,0.00122256,0.000508255,0.000473717,153154,0
12.766,6.07103,0.9,6.07009,0.836181,6.14116,0.894204,-0.0182946,0.00227634,-2.26002e-05,1.10945e-05,0.00123358,0.000513704,0.000476629,153154,0
12.786,6.08103,0.9,6.08048,0.835813,6.15154,0.894014,-0.0189411,0.00230762,-2.29588e-05,1.11929e-05,0.00124431,0.000519008,0.000479546,153154,0
12.806,6.09103,0.9,6.09056,0.835451,6.16163,0.893822,-0.0190261,0.00233728,-2.33074e-05,1.12924e-05,0.00125484,0.000524205,0.00048247,153154,0
12.826,6.10103,0.9,6.10079,0.835083,6.17194,0.894631,-0.0185791,0.00222137,-2.1604e-05,1.08516e-05,0.00121445,0.000504431,0.000471437,148429,0
12.846,6.11103,0.9,6.11053,0.834728,6.18169,0.89445,-0.0193218,0.0022492,-2.1923e-05,1.09446e-05,0.00122434,0.000509376,0.00047435,148429,0
12.866,6.12103,0.9,6.12107,0.834339,6.19224,0.894246,-0.0194337,0.00228138,-2.23246e-05,1.1049e-05,0.00123515,0.000514731,0.000477269,148429,0
12.886,6.13103,0.9,6.13112,0.833973,6.20228,0.89405,-0.018331,0.00231081,-2.2684e-05,1.115e-05,0.00124556,0.000519884,0.000480195,148429,0
12.906,6.14103,0.9,6.1408,0.833621,6.21197,0.893873,-0.019361,0.0023383,-2.29867e-05,1.12431e-05,0.00125568,0.000524897,0.000483126,148429,0
12.926,6.15103,0.9,6.1514,0.833225,6.22333,0.894626,-0.0196779,0.00222439,-2.13535e-05,1.08067e-05,0.00121561,0.000505258,0.000472063,143341,0
12.946,6.16103,0.9,6.16096,0.832857,6.2329,0.894438,-0.0209848,0.00225128,-2.1683e-05,1.09032e-05,0.00122534,0.000510127,0.000474983,143341,0
12.966,6.17103,0.9,6.17074,0.832467,6.24268,0.894232,-0.0225573,0.00227928,-2.20583e-05,1.10085e-05,0.00123537,0.000515131,0.000477909,143341,0
12.986,6.18103,0.9,6.18103,0.832049,6.25298,0.894,-0.0223419,0.00231008,-2.25188e-05,1.11274e-05,0.00124605,0.000520414,0.000480842,143341,0
13.006,6.19103,0.9,6.19108,0.831642,6.26303,0.893775,-0.0221333,0.00233953,-2.2947e-05,1.12434e-05,0.00125658,0.000525614,0.00048378,143341,0
13.026,6.20103,0.9,6.20104,0.831238,6.27299,0.893555,-0.0227094,0.00236848,-2.33588e-05,1.13581e-05,0.00126711,0.000530804,0.000486724,143341,0
13.046,6.21103,0.9,6.21106,0.830823,6.28281,0.894374,-0.022946,0.00224767,-2.16985e-05,1.09229e-05,0.00122563,0.000510444,0.000475413,143328,0
13.066,6.22103,0.9,6.22146,0.830387,6.29321,0.894135,-0.0233375,0.00227906,-2.21822e-05,1.10443e-05,0.00123632,0.000515752,0.000478346,143328,0
13.086,6.23103,0.9,6.23146,0.829965,6.30322,0.893902,-0.023303,0.00230826,-2.26314e-05,1.1164e-05,0.0012467,0.000520903,0.000481285,143328,0
13.106,6.24103,0.9,6.24145,0.829541,6.31321,0.893669,-0.0236482,0.0023374,-2.30765e-05,1.12842e-05,0.00125718,0.000526085,0.00048423,143328,0
13.126,6.25103,0.9,6.25217,0.829092,6.3243,0.894446,-0.0216649,0.0022243,-2.15628e-05,1.08693e-05,0.00121713,0.000506428,0.000473118,143315,0
13.146,6.26103,0.9,6.26165,0.828699,6.33379,0.89424,-0.0221649,0.00225076,-2.1928e-05,1.09744e-05,0.0012268,0.000511277,0.000476052,143315,0
13.166,6.27103,0.9,6.27176,0.828281,6.3439,0.894016,-0.0215234,0.00228052,-2.23609e-05,1.1089e-05,0.0012372,0.000516454,0.000478991,143315,0
13.186,6.28103,0.9,6.28222,0.827848,6.35436,0.893791,-0.0220385,0.00231227,-2.28106e-05,1.1205e-05,0.00124808,0.000521838,0.000481937,143315,0
13.206,6.29103,0.9,6.29278,0.827399,6.36493,0.893558,-0.0239477,0.00234457,-2.32814e-05,1.13254e-05,0.00125917,0.000527305,0.000484889,143315,0
13.226,6.30103,0.9,6.30278,0.826969,6.37494,0.894392,-0.0221595,0.00222656,-2.16735e-05,1.09023e-05,0.00121824,0.000507224,0.000473733,143303,0
13.246,6.31103,0.9,6.31294,0.826538,6.38511,0.894167,-0.0219932,0.00225663,-2.21136e-05,1.1017e-05,0.00122862,0.000512404,0.000476673,143303,0
13.266,6.32103,0.9,6.32281,0.826117,6.39499,0.89395,-0.0228073,0.00228514,-2.25196e-05,1.11287e-05,0.00123881,0.000517483,0.00047962,143303,0
13.286,6.33103,0.9,6.33285,0.825681,6.40503,0.893721,-0.0235111,0.00231454,-2.29586e-05,1.12467e-05,0.00124926,0.000522673,0.000482573,143303,0
13.306,6.34103,0.9,6.34296,0.825233,6.41515,0.893483,-0.0243863,0.00234435,-2.34201e-05,1.13698e-05,0.00125991,0.000527935,0.000485532,143303,0
13.326,6.35103,0.9,6.35268,0.824793,6.42567,0.894294,-0.0248626,0.00222486,-2.17802e-05,1.09447e-05,0.00121863,0.000507682,0.000474347,138565,0
13.346,6.36103,0.9,6.36265,0.824339,6.43565,0.894045,-0.0241323,0.00225394,-2.22667e-05,1.10705e-05,0.00122884,0.000512786,0.000477294,138565,0
13.366,6.37103,0.9,6.37259,0.823891,6.4456,0.893805,-0.0238912,0.00228282,-2.27293e-05,1.11933e-05,0.0012391,0.000517906,0.000480247,138565,0
13.386,6.38103,0.9,6.38251,0.823446,6.45552,0.893568,-0.0239463,0.00231155,-2.31807e-05,1.13154e-05,0.00124944,0.000523047,0.000483207,138565,0
13.406,6.39103,0.9,6.39313,0.822966,6.46615,0.893314,-0.0242378,0.00234422,-2.37084e-05,1.14468e-05,0.00126064,0.000528566,0.000486173,138565,0
13.426,6.40103,0.9,6.4031,0.822517,6.47612,0.893072,-0.0237665,0.00237324,-2.41686e-05,1.15729e-05,0.00127124,0.000533802,0.000489145,138565,0
13.446,6.41103,0.9,6.41402,0.822024,6.48712,0.893892,-0.0236489,0.00225692,-2.25482e-05,1.11478e-05,0.00123038,0.000513674,0.00047771,138547,0
13.466,6.42103,0.9,6.42479,0.82154,6.4979,0.893637,-0.0227468,0.00229047,-2.30891e-05,1.1278e-05,0.00124153,0.000519203,0.00048067,138547,0
13.486,6.43103,0.9,6.43521,0.821074,6.50832,0.893399,-0.0230558,0.00232195,-2.35634e-05,1.14004e-05,0.00125242,0.000524594,0.000483636,138547,0
13.506,6.44103,0.9,6.44503,0.820642,6.51815,0.893173,-0.021388,0.0023502,-2.39827e-05,1.15185e-05,0.0012628,0.000529734,0.000486608,138547,0
13.526,6.45103,0.9,6.45544,0.82019,6.52872,0.893972,-0.0211709,0.00223378,-2.22811e-05,1.10825e-05,0.00122202,0.000509688,0.000475357,138523,0
13.546,6.46103,0.9,6.46559,0.819744,6.53888,0.893757,-0.0216896,0.00226381,-2.26935e-05,1.1193e-05,0.00123243,0.000514893,0.000478317,138523,0
13.566,6.47103,0.9,6.47504,0.819324,6.54833,0.893552,-0.0216591,0.0022901,-2.30514e-05,1.12995e-05,0.00124222,0.000519796,0.000481283,138523,0
13.586,6.48103,0.9,6.48454,0.818901,6.55784,0.893346,-0.0217117,0.00231666,-2.34112e-05,1.14071e-05,0.00125216,0.000524756,0.000484256,138523,0
13.606,6.49103,0.9,6.49449,0.81846,6.5678,0.89313,-0.0213463,0.0023456,-2.38115e-05,1.15205e-05,0.00126268,0.000529969,0.000487235,138523,0
13.626,6.50103,0.9,6.50413,0.818039,6.5781,0.893869,-0.0198816,0.00222552,-2.20581e-05,1.10758e-05,0.00122111,0.000509545,0.000475966,138522,0
13.646,6.51103,0.9,6.51433,0.817596,6.58831,0.893666,-0.0201284,0.00225582,-2.24429e-05,1.11807e-05,0.00123157,0.000514782,0.000478933,138522,0
13.666,6.52103,0.9,6.52395,0.81718,6.59795,0.893472,-0.0194088,0.00228305,-2.27825e-05,1.12821e-05,0.00124155,0.000519781,0.000481905,138522,0
13.686,6.53103,0.9,6.53376,0.816757,6.60776,0.893282,-0.0201869,0.00231119,-2.31181e-05,1.13823e-05,0.0012518,0.000524897,0.000484885,138522,0
13.706,6.54103,0.9,6.54473,0.816282,6.61874,0.89306,-0.0193459,0.00234592,-2.35766e-05,1.14985e-05,0.00126341,0.000530618,0.00048787,138522,0
